title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
"The most scalable channel for large, highly qualified SaaS leads (hint: it’s NOT Facebook)",-,https://rocketshipgrowth.com/@vonwilpert,https://rocketshipgrowth.com/the-most-scalable-channel-for-large-highly-qualified-saas-leads-hint-its-not-facebook-4c6fe110a6e7?source=search_post---------226,"[<time datetime=""2017-01-23T06:27:01.675Z"">Jan 23, 2017</time>]",208,2 responses,8 min read,NA,NA
2016 SaaS Survey Infographic,-,https://viewpoints.matrixpartners.com/@DavidSkok,https://viewpoints.matrixpartners.com/2016-saas-survey-infographic-96379f59a4c3?source=search_post---------227,"[<time datetime=""2016-11-03T14:22:50.223Z"">Nov 3, 2016</time>]",59,1 response,2 min read,NA,NA
B2B SaaS: Evolving from founder selling to a sales team,-,https://medium.com/@aprildunford,https://medium.com/hackernoon/b2b-saas-evolving-from-founder-selling-to-a-sales-team-9e8e759c3e8a?source=search_post---------228,"[<time datetime=""2016-07-06T09:53:53.000Z"">Jul 6, 2016</time>]",86,3 responses,7 min read,NA,NA
SaaS founders: you have six months to go from scattered to hyper growth — GO! 🚀,-,https://medium.com/@NikkiElizDemere,https://medium.com/@NikkiElizDemere/saas-founders-you-have-six-months-to-go-from-scattered-to-hyper-growth-go-7391d813c5d9?source=search_post---------229,"[<time datetime=""2018-08-10T01:29:04.200Z"">Aug 10, 2018</time>]",658,1 response,3 min read,NA,NA
11 SaaS retention techniques nobody is talking about,-,https://medium.com/@JoelleGoldman,https://medium.com/churn-buster/11-saas-retention-techniques-nobody-is-talking-about-8f18c5aa12b6?source=search_post---------230,"[<time datetime=""2016-09-07T17:47:16.816Z"">Sep 7, 2016</time>]",300,8 responses,11 min read,NA,NA
The growth needed for a SaaS exit,-,https://medium.com/@blossomstreetventures,https://medium.com/@blossomstreetventures/the-growth-needed-for-a-saas-exit-17c7dfe51bd6?source=search_post---------231,"[<time datetime=""2021-03-17T13:23:37.126Z"">Mar 17, 2021</time>]",286,2 responses,2 min read,NA,NA
How 2017 Completely Kicked My SaaS,-,https://medium.com/@cliffordoravec,https://medium.com/@cliffordoravec/how-2017-completely-kicked-my-saas-c42540fb4ba2?source=search_post---------232,"[<time datetime=""2017-12-23T22:52:16.761Z"">Dec 24, 2017</time>]",579,10 responses,33 min read,NA,NA
The SaaS Learning Curve,"(or, why SaaS = Service as a Software)",https://medium.com/@themissionhq,https://medium.com/the-mission/the-saas-learning-curve-a699afe19ac0?source=search_post---------233,"[<time datetime=""2018-10-08T15:01:02.662Z"">Oct 8, 2018</time>]",538,1 response,6 min read,NA,NA
The Modern SaaS Stack and the Unexploited Amount of Data,-,https://medium.com/@leofed,https://medium.com/plainflow/the-modern-saas-stack-and-the-unexploited-amount-of-data-6bf2e982b596?source=search_post---------234,"[<time datetime=""2017-04-27T16:44:05.166Z"">Apr 27, 2017</time>]",66,1 response,7 min read,NA,NA
Double-checking 10 years of SaaS funding data,-,https://medium.com/@chrija,https://medium.com/point-nine-news/double-checking-10-years-of-saas-funding-data-9e8e74713d9a?source=search_post---------235,"[<time datetime=""2018-03-10T22:44:58.083Z"">Mar 11, 2018</time>]",156,1 response,3 min read,NA,NA
There are over 100 SaaS unicorns. How long did it take them to get to $100 million in ARR?,-,https://medium.com/@chrija,https://medium.com/point-nine-news/there-are-over-100-saas-unicorns-how-long-did-it-take-them-to-get-to-100-million-in-arr-c6ef0df540fd?source=search_post---------236,"[<time datetime=""2018-12-15T00:06:00.000Z"">Dec 15, 2018</time>]",260,1 response,4 min read,NA,NA
10 lessons I learned from David Hauser’s $0 to $30M B2B SaaS interview,-,https://rocketshipgrowth.com/@vonwilpert,https://rocketshipgrowth.com/10-lessons-i-learned-from-david-hausers-0-to-30m-b2b-saas-interview-242ab31c017a?source=search_post---------237,"[<time datetime=""2017-03-28T10:32:00.481Z"">Mar 28, 2017</time>]",148,1 response,9 min read,NA,NA
3 Metrics To Rule Them All — SaaS Seed Ed.,-,https://medium.com/@decodingVC,https://medium.com/hackernoon/3-metrics-to-rule-them-all-saas-seed-ed-3d20910ca42d?source=search_post---------238,"[<time datetime=""2017-04-26T12:58:14.958Z"">Apr 26, 2017</time>]",62,0 responses,7 min read,NA,NA
SaaSの顧客セグメントの広げ方とイノベーションのジレンマ,-,https://medium.com/@masayukiminato,https://medium.com/@masayukiminato/%E3%82%A8%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%97%E3%83%A9%E3%82%A4%E3%82%BA-vs-smb-saas%E3%81%AE%E5%B1%B1%E3%81%AE%E7%99%BB%E3%82%8A%E6%96%B9%E3%81%A8%E3%82%A4%E3%83%8E%E3%83%99%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%81%AE%E3%82%B8%E3%83%AC%E3%83%B3%E3%83%9E-1a9a8cc7081f?source=search_post---------239,"[<time datetime=""2017-07-25T21:54:11.620Z"">Jul 26, 2017</time>]",103,0 responses,8 min read,NA,NA
2008年金融危機からみる。SaaS企業が不況に備えるためにすべき4つのこと,-,https://medium.com/@masayukiminato,https://medium.com/@masayukiminato/2008%E5%B9%B4%E9%87%91%E8%9E%8D%E5%8D%B1%E6%A9%9F%E3%81%8B%E3%82%89%E3%81%BF%E3%82%8B-saas%E4%BC%81%E6%A5%AD%E3%81%8C%E4%B8%8D%E6%B3%81%E3%81%AB%E5%82%99%E3%81%88%E3%82%8B%E3%81%9F%E3%82%81%E3%81%AB%E3%81%99%E3%81%B9%E3%81%8D4%E3%81%A4%E3%81%AE%E3%81%93%E3%81%A8-c8cf66efd1dd?source=search_post---------240,"[<time datetime=""2018-12-22T23:16:52.813Z"">Dec 23, 2018</time>]",98,0 responses,9 min read,NA,NA
Examining the Sale Efficiency in Public SaaS Companies,-,https://medium.com/@alexfclayton,https://medium.com/@alexfclayton/examining-the-sale-efficiency-in-public-saas-companies-5341539b72c2?source=search_post---------241,"[<time datetime=""2016-10-05T14:39:21.942Z"">Oct 5, 2016</time>]",92,5 responses,6 min read,NA,NA
Understanding the business of SaaS,-,https://medium.com/@mbe,https://medium.com/hackernoon/understanding-the-business-of-saas-a947404ff36e?source=search_post---------242,"[<time datetime=""2018-08-27T09:16:01.617Z"">Aug 27, 2018</time>]",211,1 response,6 min read,NA,NA
French Cloudscape: 300+ French SaaS companies mapped and analyzed,-,https://medium.com/@clemnt,https://medium.com/point-nine-news/french-cloudscape-300-french-saas-companies-mapped-and-analyzed-63d849027086?source=search_post---------243,"[<time datetime=""2018-06-19T10:58:11.418Z"">Jun 19, 2018</time>]",258,1 response,5 min read,NA,NA
Ceilings in SaaS,-,https://medium.com/@ncsh,https://medium.com/@ncsh/ceilings-in-saas-aec58e1fd693?source=search_post---------244,"[<time datetime=""2016-06-13T13:03:53.394Z"">Jun 13, 2016</time>]",97,0 responses,3 min read,NA,NA
How to Create a SaaS MVP and Succeed,We have dived deep into the SaaS domain and created a guide on…,https://medium.com/@codica,https://medium.com/codica/how-to-create-a-saas-mvp-and-succeed-df724e6db3d4?source=search_post---------245,"[<time datetime=""2021-07-09T10:25:12.770Z"">Jul 9, 2021</time>]",741,3 responses,7 min read,NA,NA
"Wrangling SaaS, Blissfully",-,https://medium.com/@aaronwhite,https://medium.com/blissfully/wrangling-saas-blissfully-393f5075ac5a?source=search_post---------246,"[<time datetime=""2017-05-18T13:43:59.728Z"">May 18, 2017</time>]",122,3 responses,4 min read,NA,NA
The Goldilocks Zone of SaaS Metrics,"What’s an OK churn rate [conversion rate, ARPA,…]? Hint: It…",https://medium.com/@chrija,https://medium.com/point-nine-news/the-goldilocks-zone-of-saas-metrics-4e5c460496e2?source=search_post---------247,"[<time datetime=""2021-07-13T06:52:00.878Z"">Jul 13, 2021</time>]",181,2 responses,5 min read,NA,NA
Métricas SaaS: Tudo Que Você Precisa Saber Para Crescer,-,https://saasholic.com/@dttg,https://saasholic.com/m%C3%A9tricas-saas-tudo-que-voc%C3%AA-precisa-saber-para-crescer-d51ba7080241?source=search_post---------248,"[<time datetime=""2017-02-02T10:30:09.639Z"">Feb 2, 2017</time>]",78,1 response,24 min read,NA,NA
#SaaS: A Simple Customer Discovery Plan,-,https://medium.com/@clemnt,https://medium.com/point-nine-news/saas-a-simple-customer-discovery-plan-41221c07e5f0?source=search_post---------249,"[<time datetime=""2019-01-23T09:01:00.740Z"">Jan 23, 2019</time>]",153,0 responses,6 min read,NA,NA
-,They’ll Tell You What Your Customers Won’t…,https://medium.com/@sdmattg,https://medium.com/@sdmattg/get-your-saas-in-gear-by-talking-to-your-peers-69ea8596f609?source=search_post---------250,"[<time datetime=""2013-12-18T20:34:45.009Z"">Dec 19, 2013</time>]",62,0 responses,4 min read,NA,NA
"Operating Expense Benchmarks for SaaS Startups (S&M, R&D, G&A)",-,https://medium.com/@parsa_s,https://medium.com/parsa-vc/operating-expense-benchmarks-for-saas-startups-e49697abf3ed?source=search_post---------251,"[<time datetime=""2019-12-04T21:15:46.450Z"">Dec 5, 2019</time>]",460,1 response,5 min read,NA,NA
Brand: The Only True Moat in SaaS,-,https://nothingventured.rocks/@Con_Keppel,https://nothingventured.rocks/brand-the-only-true-moat-in-saas-24459d8d4eae?source=search_post---------252,"[<time datetime=""2018-07-17T14:44:09.362Z"">Jul 17, 2018</time>]",277,0 responses,6 min read,NA,NA
A SaaS Founder’s Guide to PR,-,https://medium.com/@jasonlk,https://medium.com/@jasonlk/a-saas-founders-guide-to-pr-1610deaf8a5e?source=search_post---------253,"[<time datetime=""2016-10-06T01:36:22.205Z"">Oct 6, 2016</time>]",62,3 responses,4 min read,NA,NA
5 Actionable Tips to Get Early Customers for your SaaS Product,-,https://medium.com/@tigranhakobian,https://medium.com/pushtostart/5-actionable-tips-to-get-early-customers-for-your-saas-product-b4937c67e613?source=search_post---------254,"[<time datetime=""2019-07-10T18:41:32.298Z"">Jul 11, 2019</time>]",329,1 response,7 min read,NA,NA
為什麼 SaaS 是不容易 scaling 的商業模式？,-,https://foolishbits.com/@dannylin,https://foolishbits.com/%E7%82%BA%E4%BB%80%E9%BA%BC-saas-%E6%98%AF%E4%B8%8D%E5%AE%B9%E6%98%93-scaling-%E7%9A%84%E5%95%86%E6%A5%AD%E6%A8%A1%E5%BC%8F-c99f28cd9500?source=search_post---------255,"[<time datetime=""2019-04-19T16:46:17.118Z"">Apr 19, 2019</time>]",451,0 responses,9 min read,NA,NA
The Slack Bot Era: Connecting Everything SaaS,8 Predictions on the Future of Software Experience w/Bots,https://medium.com/@alexlindahl,https://medium.com/@alexlindahl/the-slack-bot-era-connecting-everything-saas-c1f072ac4f05?source=search_post---------256,"[<time datetime=""2016-02-23T05:42:44.533Z"">Feb 23, 2016</time>]",47,3 responses,8 min read,NA,NA
"Bulut Hizmetlerinde IaaS, PaaS, SaaS nedir ?",-,https://medium.com/@odayibasi,https://medium.com/cloud-and-servers/bulut-hizmetlerinde-iaas-paas-saas-nedir-3bb5620fd357?source=search_post---------257,"[<time datetime=""2015-11-26T12:21:21.337Z"">Nov 26, 2015</time>]",104,1 response,2 min read,NA,NA
ARR 10億円に向けて考えるべきSaaSの「４+１」フィット（PMFの再考）,-,https://medium.com/@masayukiminato,https://medium.com/@masayukiminato/%E7%9B%AE%E6%8C%87%E3%81%9Barr-10%E5%84%84%E5%86%86-saas%E3%81%A7%E8%80%83%E3%81%88%E3%82%8B%E3%81%B9%E3%81%8D-%EF%BC%94-%EF%BC%91-%E3%83%95%E3%82%A3%E3%83%83%E3%83%88-pmf%E3%81%AE%E5%86%8D%E8%80%83-b6560616afc7?source=search_post---------258,"[<time datetime=""2018-10-02T14:30:11.334Z"">Oct 2, 2018</time>]",67,0 responses,11 min read,NA,NA
IBM Watson Studio Desktop Wins a 2019 SaaS Award,A look into the winning IBM Data and AI product,https://medium.com/@arinbhowmick,https://medium.com/design-ibm/ibm-watson-studio-desktop-wins-a-2019-saas-award-cf1717eff28f?source=search_post---------259,"[<time datetime=""2019-09-25T15:35:55.233Z"">Sep 25, 2019</time>]",418,0 responses,4 min read,NA,NA
The growing dissonance between two business models (SaaS and VC),-,https://medium.com/@chrija,https://medium.com/point-nine-news/the-growing-dissonance-between-two-business-models-saas-and-vc-122fccfe6de7?source=search_post---------260,"[<time datetime=""2017-05-17T17:33:14.124Z"">May 17, 2017</time>]",71,2 responses,4 min read,NA,NA
SAAS yazılımlarında her müşteri için ayrı bir subdomain nasıl oluşturulur?,-,https://medium.com/@hpolatyuruk_tr,https://medium.com/aykiri-yazilimcilar/saas-yaz%C4%B1l%C4%B1mlar%C4%B1nda-her-m%C3%BC%C5%9Fteri-i%C3%A7in-ayr%C4%B1-bir-subdomain-nas%C4%B1l-olu%C5%9Fturulur-1ebe5c6fa8f7?source=search_post---------261,"[<time datetime=""2020-05-12T14:29:37.000Z"">May 12, 2020</time>]",365,2 responses,5 min read,NA,NA
How to forecast bookings in a fast growth SaaS company,-,https://medium.com/@joncoker,https://medium.com/mmc-writes/saas-bookings-forecast-b37b9f8a1c91?source=search_post---------262,"[<time datetime=""2017-02-15T06:26:39.524Z"">Feb 15, 2017</time>]",167,1 response,6 min read,NA,NA
Is Your Company Growing Efficiently? Sales Efficiency Benchmarks for SaaS Startups,-,https://medium.com/@parsa_s,https://medium.com/parsa-vc/is-your-company-growing-efficiently-sales-efficiency-benchmarks-for-saas-startups-2270676ac404?source=search_post---------263,"[<time datetime=""2019-05-13T20:13:33.036Z"">May 14, 2019</time>]",459,3 responses,6 min read,NA,NA
5 Mistakes SaaS Startups Often Make with Pricing,-,https://medium.com/@subscribed,https://medium.com/subscribed-magazine/5-mistakes-saas-startups-often-make-with-pricing-13081a53aa5?source=search_post---------264,"[<time datetime=""2016-11-20T09:50:04.850Z"">Nov 20, 2016</time>]",177,4 responses,3 min read,NA,NA
Trends Talk #1: The 4 Stages of the SaaS Wave,Implications of entering the “deployment” phase,https://medium.com/@clemnt,https://medium.com/point-nine-news/trends-talk-1-the-4-stages-of-the-saas-wave-cacef6d837c7?source=search_post---------265,"[<time datetime=""2018-01-22T14:42:53.843Z"">Jan 22, 2018</time>]",222,0 responses,1 min read,NA,NA
Collection of Some of the Best SaaS North Star Metrics,List of some of the most used NSM by B2B SaaS in 2019–20,https://medium.com/@gokulrangarajan,https://medium.com/@gokulrangarajan/most-used-north-star-metrics-of-2019-20-4179f7d5ab99?source=search_post---------266,"[<time datetime=""2019-12-31T18:11:42.897Z"">Dec 31, 2019</time>]",284,1 response,5 min read,NA,NA
The Ultimate Guide to SaaS Growth Metrics,-,https://medium.com/@Ryan_Law,https://medium.com/the-saas-growth-blog/the-ultimate-guide-to-saas-growth-metrics-2a4de6f1779?source=search_post---------267,"[<time datetime=""2016-11-25T13:55:35.795Z"">Nov 25, 2016</time>]",133,0 responses,10 min read,NA,NA
From SaaS Idea to Launch In a Week (An Epic Guide Post),-,https://blog.gettamboo.com/@cliffordoravec,https://blog.gettamboo.com/from-saas-idea-to-launch-in-a-week-an-epic-guide-post-a49ae9970da4?source=search_post---------268,"[<time datetime=""2018-05-29T14:39:30.157Z"">May 29, 2018</time>]",482,3 responses,36 min read,NA,NA
"SaaS, India’s sunrise industry of the 2020s",How India-rooted SaaS companies have a trillion-dollar…,https://medium.com/@avinashraghava,https://medium.com/saasboomi/saas-indias-sunrise-industry-of-the-2020s-68138d78edfd?source=search_post---------269,"[<time datetime=""2020-01-24T04:22:56.754Z"">Jan 24, 2020</time>]",114,0 responses,5 min read,NA,NA
SaaS: What happened to the “prosumer” model?,-,https://medium.com/@clemnt,https://medium.com/point-nine-news/saas-what-happened-to-the-prosumer-model-51cbc5b12fa3?source=search_post---------270,"[<time datetime=""2017-05-09T13:04:23.445Z"">May 9, 2017</time>]",54,1 response,3 min read,NA,NA
What I Learned Building and Deploying a New SaaS,"About design, marketing, and knowing when to stop",https://entrepreneurshandbook.co/@jovan.cicmil.dev,https://entrepreneurshandbook.co/what-i-learned-building-and-deploying-a-new-saas-d9dcd145de86?source=search_post---------271,"[<time datetime=""2021-05-22T15:47:36.101Z"">May 22, 2021</time>]",164,3 responses,4 min read,NA,NA
15 SaaS predictions for 2015,"Which SaaS products are we going to be using in 2015, which way is the…",https://blog.efounders.co/@efounders,https://blog.efounders.co/15-saas-predictions-for-2015-5dfecb0a783c?source=search_post---------272,"[<time datetime=""2014-12-16T17:39:23.151Z"">Dec 16, 2014</time>]",56,0 responses,3 min read,NA,NA
Best in Class: Lessons from Publicly Traded Enterprise SaaS Companies,-,https://medium.com/@TROlszewski,https://medium.com/at-the-front-line/best-in-class-lessons-from-publicly-traded-enterprise-saas-companies-202d3953a400?source=search_post---------273,"[<time datetime=""2017-11-15T14:42:46.399Z"">Nov 15, 2017</time>]",225,2 responses,2 min read,NA,NA
Two Questions to Ask Yourself When You Have a New SaaS Business Idea,-,https://medium.com/@alexponomarev,https://medium.com/rocket-startup/two-questions-to-ask-yourself-when-you-have-a-new-saas-business-idea-b29aeab63d8a?source=search_post---------274,"[<time datetime=""2019-12-06T15:15:03.846Z"">Dec 6, 2019</time>]",189,3 responses,5 min read,NA,NA
Como a estratégia de M&A das empresas SaaS geram valor para os acionistas,-,https://medium.com/@galima,https://medium.com/dealflowbr/como-a-estrat%C3%A9gia-de-m-a-das-empresas-saas-geram-valor-para-os-acionistas-db725bf0e51d?source=search_post---------275,"[<time datetime=""2020-06-03T23:54:10.873Z"">Jun 4, 2020</time>]",174,3 responses,6 min read,NA,NA
"Funded Vs Bootstrapped SaaS startups, Part 2: self-funded off-road buggy",-,https://medium.com/@benorama,https://medium.com/agorapulse-stories/funded-vs-bootstrapped-saas-startups-part-2-self-funded-off-road-buggy-4503b3bb980e?source=search_post---------276,"[<time datetime=""2017-01-03T19:07:11.242Z"">Jan 4, 2017</time>]",75,5 responses,9 min read,NA,NA
"The 7 Key SaaS Pricing Models, Explained",-,https://medium.com/@Ryan_Law,https://medium.com/the-saas-growth-blog/the-7-key-saas-pricing-models-explained-9c05e6ea3bca?source=search_post---------277,"[<time datetime=""2017-08-29T13:10:10.054Z"">Aug 29, 2017</time>]",142,0 responses,11 min read,NA,NA
How to promote B2B SaaS content,-,https://rocketshipgrowth.com/@vonwilpert,https://rocketshipgrowth.com/how-to-promote-b2b-saas-content-eab660ee2407?source=search_post---------278,"[<time datetime=""2017-02-25T12:02:01.186Z"">Feb 25, 2017</time>]",67,2 responses,11 min read,NA,NA
How I earned more with 2 months of book sales than 18 months of SaaS,-,https://medium.com/@rob__race,https://medium.com/hackernoon/how-i-earned-more-with-2-months-of-book-sales-than-18-months-of-saas-5c2b063b863b?source=search_post---------279,"[<time datetime=""2017-04-04T15:37:34.004Z"">Apr 4, 2017</time>]",60,2 responses,7 min read,NA,NA
Persona-based design for B2B SaaS products,-,https://medium.muz.li/@lollypop-studio,https://medium.muz.li/persona-based-design-for-b2b-saas-products-f27b1ffeff55?source=search_post---------280,"[<time datetime=""2019-10-23T04:42:21.083Z"">Oct 23, 2019</time>]",163,1 response,9 min read,NA,NA
The Unbundling of Traditional SaaS Products,-,https://medium.com/@clemnt,https://medium.com/point-nine-news/the-unbundling-of-traditional-saas-products-d7f4eee2c9e7?source=search_post---------281,"[<time datetime=""2015-05-21T06:56:54.669Z"">May 21, 2015</time>]",87,3 responses,3 min read,NA,NA
Why I’m joining the next great SaaS startup & How it came about.,I’ve joined MadKudu as Head of Brand…,https://medium.com/@liamboogar,https://medium.com/@liamboogar/joining-madkudu-f035c4292bb9?source=search_post---------282,"[<time datetime=""2018-05-02T07:02:56.367Z"">May 2, 2018</time>]",328,1 response,6 min read,NA,NA
What are the Best Examples of B2B Marketing for Emerging Market SaaS Businesses?,-,https://medium.com/@piotrzaniewicz,https://medium.com/b2b-social-media/what-are-the-best-examples-of-b2b-marketing-for-emerging-market-saas-businesses-2e7cb12341df?source=search_post---------283,"[<time datetime=""2015-12-29T10:06:50.095Z"">Dec 29, 2015</time>]",125,3 responses,5 min read,NA,NA
Why SaaS content marketing sucks: Straight from the mouth of a SaaS content marketer,-,https://medium.com/@margaretannk,https://medium.com/@margaretannk/why-saas-content-marketing-sucks-straight-from-the-mouth-of-a-saas-content-marketer-9f8249a8a613?source=search_post---------284,"[<time datetime=""2018-07-31T13:23:47.297Z"">Jul 31, 2018</time>]",441,1 response,5 min read,NA,NA
I’ve been selling a SaaS product for two years,-,https://byrslf.co/@pranavb,https://byrslf.co/i-demoed-a-saas-product-to-my-mother-two-years-after-i-began-selling-it-67b0332da00b?source=search_post---------285,"[<time datetime=""2016-06-07T07:50:50.221Z"">Jun 7, 2016</time>]",53,5 responses,3 min read,NA,NA
SaaSって、結局何がスゴイのか？,-,https://medium.com/@masayukiminato,https://medium.com/@masayukiminato/%E3%81%AA%E3%81%9Csaas%E3%83%93%E3%82%B8%E3%83%8D%E3%82%B9%E3%81%AF-%E3%81%93%E3%82%8C%E3%81%BB%E3%81%A9%E6%B3%A8%E7%9B%AE%E3%82%92%E9%9B%86%E3%82%81%E3%82%8B%E3%81%AE%E3%81%8B-28fb58429566?source=search_post---------286,"[<time datetime=""2018-08-02T14:57:13.667Z"">Aug 2, 2018</time>]",163,0 responses,11 min read,NA,NA
8 Ways to Generate Low Customer Acquisition Cost (CAC) for SaaS Startups,-,https://medium.com/@matthewspurr,https://medium.com/@matthewspurr/8-ways-to-generate-low-customer-acquisition-cost-cac-for-saas-startups-ccce6d3f03f?source=search_post---------287,"[<time datetime=""2017-12-13T14:42:16.148Z"">Dec 13, 2017</time>]",162,1 response,8 min read,NA,NA
Monitoring an early-stage SaaS business at the B2B Rocks conference in Paris,Some new and slightly nicer slides,https://medium.com/@louicop,https://medium.com/point-nine-news/monitoring-an-early-stage-saas-business-at-the-b2b-rocks-conference-in-paris-985018d20fdf?source=search_post---------288,"[<time datetime=""2018-09-06T18:47:25.750Z"">Sep 7, 2018</time>]",254,1 response,2 min read,NA,NA
Linkwind SAAS projesinde hangi teknolojileri kullandık ve neler öğrendik,-,https://medium.com/@hpolatyuruk_tr,https://medium.com/aykiri-yazilimcilar/linkwind-saas-projesinde-hangi-teknolojileri-kulland%C4%B1k-ve-neler-%C3%B6%C4%9Frendik-aed9f0394eed?source=search_post---------289,"[<time datetime=""2020-07-16T14:20:46.000Z"">Jul 16, 2020</time>]",299,2 responses,7 min read,NA,NA
Creating the Pitch Deck that Helped Our SaaS Company Raise $9 Million,-,https://medium.com/@jasonpeck,https://medium.com/canvas-posts/creating-the-pitch-deck-that-helped-our-saas-company-raise-9-million-4a902ba3e680?source=search_post---------290,"[<time datetime=""2014-12-10T14:41:04.261Z"">Dec 10, 2014</time>]",104,2 responses,6 min read,NA,NA
Brazil SaaS Landscape — O Guia Visual,Estamos montando uma visualização massa sobre SaaS no Br…,https://saasholic.com/@dttg,https://saasholic.com/brazil-saas-landscape-o-guia-visual-571e087e0fba?source=search_post---------291,"[<time datetime=""2017-10-04T12:01:01.253Z"">Oct 4, 2017</time>]",231,15 responses,2 min read,NA,NA
Analisando precificação e vendas das startups SaaS brasileiras,-,https://saasholic.com/@dttg,https://saasholic.com/precificacao-vendas-startups-saas-brasileiras-diego-gomes-699cdd03ff78?source=search_post---------292,"[<time datetime=""2017-12-13T10:01:02.037Z"">Dec 13, 2017</time>]",296,2 responses,11 min read,NA,NA
SaaS Companies Beware The Slow Ramp of Death,8 Valuable lessons I learned from the CEO of Constant…,https://medium.com/@dcancel,https://medium.com/seeking-wisdom/saas-companies-beware-the-slow-ramp-of-death-3edcc1b6444a?source=search_post---------293,"[<time datetime=""2016-08-25T20:24:53.268Z"">Aug 26, 2016</time>]",95,3 responses,3 min read,NA,NA
The Next Generation of SaaS Won’t Optimize for User Engagement,-,https://medium.com/@leofed,https://medium.com/plainflow/the-next-generation-of-saas-wont-optimize-for-user-engagement-9092d3e8130d?source=search_post---------294,"[<time datetime=""2017-07-24T19:58:45.126Z"">Jul 25, 2017</time>]",268,3 responses,8 min read,NA,NA
Unbundling of Excel and the Future of SaaS,"Weekly tech analysis, market deep-dive & strategy",https://medium.com/@whizzoe,https://medium.com/@whizzoe/unbundling-of-excel-and-the-future-of-saas-a2f98acce2cc?source=search_post---------295,"[<time datetime=""2021-10-14T18:02:14.222Z"">Oct 14, 2021</time>]",146,0 responses,5 min read,NA,NA
What Content Works Best for Early-Stage SaaS Startups? A Case Study,Insights and tips from a content…,https://medium.com/@andreea-macoveiciuc,https://medium.com/school-of-content/what-content-works-best-for-early-stage-saas-startups-a-case-study-cd1ec7a0e466?source=search_post---------296,"[<time datetime=""2020-10-12T17:17:15.423Z"">Oct 12, 2020</time>]",200,4 responses,5 min read,NA,NA
The Best Black Friday Deals of 2017 For SAAS Companies,-,https://startupsventurecapital.com/@siddharth87,https://startupsventurecapital.com/the-best-black-friday-deals-in-2017-for-saas-companies-994629126c77?source=search_post---------297,"[<time datetime=""2017-11-23T18:35:01.037Z"">Nov 24, 2017</time>]",225,15 responses,7 min read,NA,NA
"Mengenal IaaS vs Paas vs SaaS, Menghindari Salah Kaprah Teknologi Cloud",-,https://medium.com/@ariya114,https://medium.com/@ariya114/mengenal-iaas-vs-paas-vs-saas-menghindari-salah-kaprah-teknologi-cloud-5358dd843312?source=search_post---------298,"[<time datetime=""2020-01-12T20:04:33.646Z"">Jan 13, 2020</time>]",283,0 responses,7 min read,NA,NA
SAAS yazılımlarında custom domain desteği ve otomatik SSL oluşturma,-,https://medium.com/@hpolatyuruk_tr,https://medium.com/aykiri-yazilimcilar/saas-yaz%C4%B1l%C4%B1mlar%C4%B1nda-custom-domain-deste%C4%9Fi-ve-otomatik-ssl-olu%C5%9Fturma-72410b13a51e?source=search_post---------299,"[<time datetime=""2020-05-30T12:51:33.000Z"">May 30, 2020</time>]",271,0 responses,12 min read,NA,NA
A production-ready realtime SaaS with webpack,-,https://medium.com/@mattkrick,https://medium.com/@mattkrick/a-production-ready-realtime-saas-with-webpack-7b11ba2fa5b0?source=search_post---------300,"[<time datetime=""2015-12-21T06:06:21.476Z"">Dec 21, 2015</time>]",55,4 responses,6 min read,NA,NA
How SaaS start-ups are going wrong with growth and on-boarding,-,https://medium.com/@milesb,https://medium.com/startup-frontier/how-saas-start-ups-are-going-wrong-with-growth-and-on-boarding-e54aafb4eec5?source=search_post---------301,"[<time datetime=""2015-07-14T09:41:13.004Z"">Jul 14, 2015</time>]",49,0 responses,5 min read,NA,NA
Using a Kubernetes Operator to Manage Tenancy in a B2B SaaS App,-,https://blog.kolide.com/@marpaia,https://blog.kolide.com/using-a-kubernetes-operator-to-manage-tenancy-in-a-b2b-saas-app-250f1c9416ce?source=search_post---------302,"[<time datetime=""2018-05-15T18:54:28.792Z"">May 16, 2018</time>]",311,0 responses,11 min read,NA,NA
SaaSで使える！プライシングの心理テクニック7選,-,https://medium.com/@masayukiminato,https://medium.com/@masayukiminato/saas%E3%81%A7%E4%BD%BF%E3%82%8F%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B%E3%83%97%E3%83%A9%E3%82%A4%E3%82%B7%E3%83%B3%E3%82%B0%E3%81%AE%E5%BF%83%E7%90%86%E3%83%86%E3%82%AF%E3%83%8B%E3%83%83%E3%82%AF7%E9%81%B8-cc7f215c2dbb?source=search_post---------303,"[<time datetime=""2017-07-31T05:00:09.308Z"">Jul 31, 2017</time>]",71,0 responses,9 min read,NA,NA
The greatest media buying strategy for B2B SaaS marketers,-,https://rocketshipgrowth.com/@vonwilpert,https://rocketshipgrowth.com/the-greatest-media-buying-strategy-for-b2b-saas-marketers-c07c8d91f0cb?source=search_post---------304,"[<time datetime=""2017-07-01T15:49:30.764Z"">Jul 1, 2017</time>]",220,0 responses,6 min read,NA,NA
