title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
Spanning the Globe without Google Spanner,-,https://medium.com/@sid_choudhury,https://medium.com/yugabyte/spanning-the-globe-without-google-spanner-c7c8683dac65?source=search_post---------141,"[<time datetime=""2020-04-16T14:00:33.000Z"">Apr 16, 2020</time>]",10,0 responses,12 min read,"['aws', 'aws-lambda', 'cloud-computing', 'function-as-a-service', 'aws', 'aws-lambda', 'cloud-computing', 'function-as-a-service']","['https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Flambda-internals-exploration-ae6c21d9521e', 'https:\\u002F\\u002Fbunnyparkbsc.medium.com\\u002Fannouncement-the-end-of-bunnypark-crazy-week-24383be0cf82', 'https:\\u002F\\u002Froundtablelaw.medium.com\\u002Fplaying-along-with-rules-as-code-6c837b42a33e', 'https:\\u002F\\u002Fmedium.com\\u002F@pawel2antonik\\u002Flets-flutter-ep-1-setup-482b8a4c05b0', 'https:\\u002F\\u002Fitnext.io\\u002Fandroid-intro-slider-with-state-management-using-androidx-architecture-components-part-1-caeba1db7a32', 'https:\\u002F\\u002Fsdev3833.medium.com\\u002Fwe-got-ahold-of-president-trumps-concession-speech-f04f8b0bb098', 'https:\\u002F\\u002Fmedium.com\\u002Fcoinmonks\\u002Fthe-heart-of-db-and-the-soul-of-a-dlt-f5fe1229649e', 'https:\\u002F\\u002Fmedium.com\\u002F@james.miller_58003\\u002Fproject-management-software-comparison-3c373b2ea445', 'https:\\u002F\\u002Fmedium.com\\u002F@ravikumar_88578\\u002Fwhat-is-the-best-way-to-learn-python-from-beginning-to-advanced-f090c1c11674', 'https:\\u002F\\u002Faws.plainenglish.io\\u002Fautomate-data-ingestion-from-s3-to-redshift-within-a-vpc-5333704efdbf', 'https:\\u002F\\u002Ftowardsaws.com\\u002Fsql-triggers-with-aws-lambda-take-your-db-to-the-next-level-1625e6f91475', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Faws-lambda-integration-with-snowflake-426debc9ec3a', 'https:\\u002F\\u002Fmedium.com\\u002Funderstanding-distributed-databases-scalability\\u002Fsql-nosql-newsql-6a030abeb8c3']"
Road to SnowFlake SnowPro Core Certification: Stages & Storage Integration,Seventh chapter of the…,https://medium.com/@plazagonzalo,https://medium.com/@plazagonzalo/snowflake-snowpro-core-certification-stages-24be111e65ea?source=search_post---------142,"[<time datetime=""2021-09-15T10:33:32.684Z"">Sep 15, 2021</time>]",4,0 responses,5 min read,"['technology', 'intranet', 'google', 'cloud', 'internal-communications', 'technology', 'intranet', 'google', 'cloud', 'internal-communications']","['https:\\u002F\\u002Fmedium.com\\u002Finteract-software\\u002Fbuilding-a-successful-g-suite-intranet-interact-software-5331362fdc50', 'https:\\u002F\\u002Fmedium.com\\u002F@4dbyron\\u002Frelationships-450934763d7', 'https:\\u002F\\u002Fsbconsulting.medium.com\\u002Fpartner-announcement-great-news-we-are-helping-steady-build-a-more-inclusive-culture-1193b10381bd', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-post-grad-survival-guide\\u002Fchoosing-the-degree-my-parents-wanted-was-a-waste-of-time-9844b4b6598', 'https:\\u002F\\u002Fulrike-kroska.medium.com\\u002Fa-little-bit-less-control-a-bit-more-capability-please-8143522fe144', 'https:\\u002F\\u002Fmedium.com\\u002F@gui.epifanio\\u002Fhow-to-write-a-linkedin-profile-6301c50e2cf1', 'https:\\u002F\\u002Fcwodtke.medium.com\\u002Flet-the-wrong-one-go-15f029285058', 'https:\\u002F\\u002Fmedium.com\\u002Fauthority-magazine\\u002Fbritt-nichols-of-examsoft-on-how-to-use-digital-transformation-to-take-your-company-to-the-next-32f8f319e083', 'https:\\u002F\\u002Flukewillmott.medium.com\\u002Fhow-to-be-a-good-personal-trainer-62d7b99b9ff3', 'https:\\u002F\\u002Fmedium.com\\u002F@ndrohith\\u002Fbuild-a-react-application-using-yarn-package-manager-27382bf587a', 'https:\\u002F\\u002Fmprkatti.medium.com\\u002Farchitecting-modern-apps-from-code-to-cloud-f55a9c17b709', 'https:\\u002F\\u002Fmedium.com\\u002Funcountable-engineering\\u002Fmeet-full-stack-engineer-vivian-li-7c223d627185', 'https:\\u002F\\u002Fsumatosoft.medium.com\\u002Finternet-of-things-and-big-data-synergy-sumatosoft-blog-sumatoblog-76535c844872']"
Cisco Pipeline: The last survivor of the Innovate Everywhere Challenge,-,https://medium.com/@vallard,https://medium.com/@vallard/cisco-pipeline-the-last-survivor-of-the-innovate-everywhere-challenge-a5029d3f2eed?source=search_post---------143,"[<time datetime=""2017-03-21T23:19:44.237Z"">Mar 21, 2017</time>]",4,2 responses,4 min read,[],"['https:\\u002F\\u002Fmedium.com\\u002F@HRBossAsia\\u002Fmaking-our-mark-in-the-cloud-988884a4a7dd', 'https:\\u002F\\u002Fsalmonilooo.medium.com\\u002F30-days-writing-challenge-day-3-a-memory-5f190df39c86', 'https:\\u002F\\u002Fmedium.com\\u002F@audrey.yeung852\\u002Fthe-first-blurb-27c5dfea7e1a', 'https:\\u002F\\u002Fmedium.com\\u002F@brentjmaxwell\\u002Fhow-to-be-more-effective-by-developing-an-internal-locus-of-control-17bb520a767c', 'https:\\u002F\\u002Fmedium.com\\u002F@igor.mladenovic\\u002Ffanions-early-days-and-our-plan-for-2022-537b913c1ff6']"
How to create your first customized app with Face API using .NET,In the previous part of I discussed…,https://medium.com/@dckalubowila25132,https://medium.com/microsoft-student-champs-sri-lanka/how-to-create-your-first-customized-app-with-face-api-using-net-c94df8651240?source=search_post---------144,"[<time datetime=""2020-05-06T11:18:02.212Z"">May 6, 2020</time>]",9,0 responses,9 min read,"['ubuntu', 'upgrade', 'ubuntu-20-04', 'ubuntu', 'upgrade', 'ubuntu-20-04']","['https:\\u002F\\u002Fmedium.com\\u002Finnoventes\\u002Fupgrading-from-ubuntu-bionic-beaver-18-04-lts-to-focal-fossa-20-04-lts-23d35d9fd07f', 'https:\\u002F\\u002Fmhdhamzashammout.medium.com\\u002Fget-the-most-out-of-your-vps-with-self-hosted-opensource-projects-part-1-1e76ace7545e', 'https:\\u002F\\u002Fmedium.com\\u002F@gauravsharma.mvp\\u002F1-professional-web-server-gaurav-feat-nginx-part-1-15ff02ef9b9e', 'https:\\u002F\\u002Fmachinelearningmasteryindia.medium.com\\u002Fmicrosoft-power-platform-da2749121da0', 'https:\\u002F\\u002Fmedium.com\\u002Fthink-integration\\u002Fhow-to-write-effective-unit-testing-using-wso2-integration-studio-5fa43ef0326c', 'https:\\u002F\\u002Fmedium.com\\u002Finside-aircall\\u002Four-favourite-talks-from-krk-rb-3d798f8c95a8', 'https:\\u002F\\u002Fmedium.com\\u002F@jacoblaurvigen\\u002Fwhat-is-web-scraping-30d516eb3e16', 'https:\\u002F\\u002Fmedium.com\\u002F@softengmaruf\\u002Fcreate-a-separate-rss-feed-for-individual-categories-in-wp-8e11e5d30cd6', 'https:\\u002F\\u002Fsharusapkal16344-75176.medium.com\\u002Faws-netflix-8226ba4c2830', 'https:\\u002F\\u002Fjakubryb92.medium.com\\u002Ftime-to-beef-up-your-passwords-87fff1f839c', 'https:\\u002F\\u002Fnqn-bot.medium.com\\u002Fhow-nqn-handles-storing-640-000-000-members-94475d1d1d70', 'https:\\u002F\\u002Fmedium.com\\u002F@learnitix\\u002Fhow-to-apply-formula-in-excel-using-vba-formula-property-in-vba-learnitix-7daacae3bcbd', 'https:\\u002F\\u002Fyunusmuhammad007.medium.com\\u002Finstall-openssl-from-source-in-jetson-tk1-b8da68a0dd20']"
Microsoft Intune MDM: Thinking about the Future of IT Support & Work/Life Balance,-,https://medium.com/@hobiehenning,https://medium.com/@hobiehenning/microsoft-intune-mdm-thinking-about-the-future-of-it-support-work-life-balance-6481220a3262?source=search_post---------145,"[<time datetime=""2019-07-21T18:35:52.738Z"">Jul 21, 2019</time>]",3,0 responses,5 min read,"['google-cloud-platform', 'gcp-weekly', 'google-cloud', 'google-cloud-platform', 'gcp-weekly', 'google-cloud']","['https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Ftwigcp186-e24ccafd458f', 'https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fpart-3-google-devops-continuous-development-workflow-3ef446edfeb7', 'https:\\u002F\\u002Fblog.searce.com\\u002Fdeploy-applications-to-gke-using-google-cloud-deploy-f1fda8618966', 'https:\\u002F\\u002Fdwdraju.medium.com\\u002Fcalling-google-cloud-services-from-aws-using-iam-roles-without-gcp-service-account-credentials-af918c05384d', 'https:\\u002F\\u002Fengineering.premise.com\\u002Ftutorial-bucket-replication-for-google-cloud-platform-gcp-cloud-storage-44622c59299c']"
Refactoring Dinosaur Java Code To The Latest and Greatest,-,https://medium.com/@jeffreylauzy,https://medium.com/zoosk-engineering/refactoring-dinosaur-java-code-to-the-latest-and-greatest-b91a360c6b58?source=search_post---------146,"[<time datetime=""2017-12-13T01:20:32.981Z"">Dec 12, 2017</time>]",3,0 responses,9 min read,[],"['https:\\u002F\\u002Fmedium.com\\u002F@angrydead\\u002Fmy-dealings-with-the-cloud-have-been-far-from-fun-eaaeebb137cc', 'https:\\u002F\\u002Fonezero.medium.com\\u002Fopen-source-betrayed-industry-leaders-accuse-amazon-of-playing-a-rigged-game-with-aws-67177bc748b7', 'https:\\u002F\\u002Fmedium.com\\u002F@dash.chinmayee\\u002Fmy-journey-through-six-day-workshop-e286b0607942', 'https:\\u002F\\u002Fallyte-kim.medium.com\\u002F31-chicago-1bc418a576c3', 'https:\\u002F\\u002Fmedium.com\\u002F@brucemoe1\\u002Fcs373-fall-2021-blog-5-71b000ba88c0', 'https:\\u002F\\u002Fhkemper0.medium.com\\u002Fmy-capstone-journey-6-2733ae9a765a']"
Snowflake Performance Tuning Checks Towards Query Optimization- Part 1,-,https://medium.com/@debipmishra,https://medium.com/@debipmishra/snowflake-performance-tuning-checks-towards-query-optimization-part-1-c7b8bde48010?source=search_post---------147,"[<time datetime=""2021-09-15T15:30:08.661Z"">Sep 15, 2021</time>]",5,0 responses,6 min read,"['iac', 'cloud', 'pulumi', 'devops', 'software-engineering', 'iac', 'cloud', 'pulumi', 'devops', 'software-engineering']","['https:\\u002F\\u002Fmedium.com\\u002F@danfhern\\u002Fself-service-platform-development-made-easy-with-pulumi-4e2cf150e93c', 'https:\\u002F\\u002Frenjith85.medium.com\\u002Fgenerate-self-signed-certificates-with-san-using-openssl-99e73ee5e164', 'https:\\u002F\\u002Ftharunshiv.medium.com\\u002Fmicroservices-architecture-for-roadrunners-6-key-benefits-e94b410f209b', 'https:\\u002F\\u002Fmedium.com\\u002F@danieldspx\\u002Fhow-to-set-up-your-aws-ecs-cluster-using-pulumi-2340041dc197', 'https:\\u002F\\u002Fmedium.com\\u002F@successivetech\\u002Fslack-and-aws-team-up-to-drive-agility-in-software-development-2bf8ec234ae8', 'https:\\u002F\\u002Furiv.medium.com\\u002Fthe-art-of-programming-428335711350', 'https:\\u002F\\u002Fgeetanshsharma2018.medium.com\\u002Fconfiguring-web-server-on-a-docker-container-by-retrieving-the-container-ip-and-adding-it-to-the-707fe4d08b9d', 'https:\\u002F\\u002Fmedium.com\\u002F@daloukalai\\u002Fa-few-modern-c-syntax-you-must-adapt-48fbd5996743', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Fcomponents-components-where-are-you-distributed-1776738dab8c', 'https:\\u002F\\u002Fyushanp.medium.com\\u002Fwhy-i-learn-and-use-c-language-ed3a97c2a678', 'https:\\u002F\\u002Fmedium.com\\u002Fknoldus\\u002Fscala-gradle-cucumber-a-holy-alliance-90aeb65113bf', 'https:\\u002F\\u002Fmedium.com\\u002F@youthforpakistan.org\\u002Fwhatsapp-web-gets-a-built-in-custom-sticker-maker-13f5a8a921d2', 'https:\\u002F\\u002Fmedium.com\\u002F@udaynayeni66\\u002Foop-object-oriented-programming-3de12663562c']"
Snowflake Performance Tuning Checks Towards Query Optimization- Part 2,-,https://medium.com/@debipmishra,https://medium.com/@debipmishra/snowflake-performance-tuning-checks-towards-query-optimization-part-2-333f6002dffc?source=search_post---------148,"[<time datetime=""2021-09-15T15:33:49.557Z"">Sep 15, 2021</time>]",3,0 responses,4 min read,[],[]
Activity Aware IDS for AWS: The simple way to stay aware of activity in your AWS Account,-,https://medium.com/@jamiestarke,https://medium.com/lightrail/activity-aware-ids-for-aws-the-simple-way-to-stay-aware-of-activity-in-your-aws-account-2c1c6f2335fc?source=search_post---------149,"[<time datetime=""2017-04-25T18:57:31.826Z"">Apr 25, 2017</time>]",3,0 responses,12 min read,"['java', 'vertx', 'cloud-computing', 'microservices', 'software-architecture', 'java', 'vertx', 'cloud-computing', 'microservices', 'software-architecture']","['https:\\u002F\\u002Fyuri-mednikov.medium.com\\u002Fmessaging-patterns-for-vertx-4-eventbus-273ae9582c1f', 'https:\\u002F\\u002Fmedium.com\\u002F@ben.simpson_34217\\u002Fnumber-bases-the-zeros-and-ones-e1536306ac59', 'https:\\u002F\\u002Fmedium.com\\u002F@magyar1886\\u002F100-days-of-pain-day-2-databases-f869cc15a040', 'https:\\u002F\\u002Fdevopslearning.medium.com\\u002Fday-4-kube-bench-open-source-tool-for-running-kubernetes-cis-benchmark-9ecdf89e6889', 'https:\\u002F\\u002Fmedium.com\\u002Fsepia-framework\\u002Ftalk-to-your-smart-home-via-sepia-open-assistant-a29b59777f3', 'https:\\u002F\\u002Fmedium.com\\u002F@lisaantwi\\u002Fa-beginner-attempt-at-parsing-json-api-data-aa2272e9caa9', 'https:\\u002F\\u002Fcenkkoroglu.medium.com\\u002Fgo-101-go-basics-chapter-1-842eb2288ec0', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fhow-to-setup-openshift-locally-on-mac-os-a3b7eb5a5151', 'https:\\u002F\\u002Fdevopslearning.medium.com\\u002Fintroduction-to-vpc-part-2-b0cb4ab41e8f', 'https:\\u002F\\u002Fmedium.com\\u002F@heaton.cai\\u002Fthe-granularity-of-tests-in-tdd-f37e9574df3a', 'https:\\u002F\\u002Fmedium.com\\u002Fkeka-engineering\\u002Fmicroservices-ii-unveil-and-segregate-ecf1e4850d20', 'https:\\u002F\\u002Fmarcobartolini.medium.com\\u002Fdistributed-diagnostics-microservice-pattern-60b52c25cbe5', 'https:\\u002F\\u002Fmedium.com\\u002F@k-cao\\u002Fstrategy-pattern-abridged-447ec419074']"
How we cut 10 minutes off our deploy time by using storage buckets,-,https://medium.com/@tabu-craig,https://medium.com/@tabu-craig/how-we-cut-10-minutes-off-our-deploy-time-by-using-storage-buckets-2c2faa9f090?source=search_post---------150,"[<time datetime=""2019-09-11T07:53:47.156Z"">Sep 10, 2019</time>]",63,1 response,4 min read,"['docker', 'unicorn-project', 'cloud-computing', 'open-source', 'cloud', 'docker', 'unicorn-project', 'cloud-computing', 'open-source', 'cloud']","['https:\\u002F\\u002Fmedium.com\\u002F@Unicorn_H2020\\u002Fan-internal-view-on-unicorn-orchestrator-200ba9ffe254', 'https:\\u002F\\u002Fmedium.com\\u002F@raviraj199602\\u002Fazure-app-services-deploy-spring-boot-backend-in-azure-cloud-470f28b88864', 'https:\\u002F\\u002Fmedium.com\\u002Fmattermost\\u002Fmattermost-5-4-user-focused-features-new-data-export-tool-mobile-enhancements-and-more-ae1c7e6a04b1', 'https:\\u002F\\u002Frajeshtilwani.medium.com\\u002Fuptime-monitoring-using-elastic-heartbeat-42a5a4f647cb', 'https:\\u002F\\u002Frajbhushan1982.medium.com\\u002Foptimizing-dsus-for-teams-following-scaled-agile-framework-safe-952d3c0a0dc5', 'https:\\u002F\\u002Fresolutesoftware.medium.com\\u002Fdevops-101-how-to-make-it-work-for-your-organization-b4d6e8f4dafe', 'https:\\u002F\\u002Fmedium.com\\u002F@jfrog.community\\u002Fserializing-your-data-using-protobuf-1f5c4a498c6c', 'https:\\u002F\\u002Fmedium.com\\u002Fchingu\\u002Fmy-first-remote-team-experience-in-chingu-voyage-8-3d275a30c2cd', 'https:\\u002F\\u002Fmedium.com\\u002Funruly-engineering\\u002Fvalue-in-software-development-2a2d9c8123b1', 'https:\\u002F\\u002Fmedium.com\\u002F@nielsrocholl\\u002Fwacc-scalable-databases-availability-partitioning-52be293c34a3', 'https:\\u002F\\u002Fmedium.com\\u002F@guide-rails\\u002Ftrend-watch-value-stream-delivery-platforms-vsdps-c50f5094571a', 'https:\\u002F\\u002Fmedium.com\\u002F@ppal4536\\u002Fserverless-api-on-kubernetes-with-kubeless-bfda24b733c0', 'https:\\u002F\\u002Fmedium.com\\u002Fperitus-ai\\u002Fperitus-ai-and-the-argo-community-2e895957f500']"
How to ready your data for AI,-,https://medium.com/@mktucker12,https://medium.com/@mktucker12/ready-your-data-for-ai-c0d18bf74f9d?source=search_post---------151,"[<time datetime=""2018-05-21T20:26:23.199Z"">May 21, 2018</time>]",5,0 responses,1 min read,"['gcp', 'google-cloud-platform', 'google', 'cloud-security', 'gcp', 'google-cloud-platform', 'google', 'cloud-security']","['https:\\u002F\\u002Flunajacob.medium.com\\u002Futilizing-gcps-identity-aware-proxy-to-ssh-into-internal-ip-only-vm-s-237bca0123c', 'https:\\u002F\\u002Ffaun.pub\\u002Fprivate-service-connect-to-connect-privately-with-google-apis-and-services-e91da2f26a7a', 'https:\\u002F\\u002Fblog.searce.com\\u002Fci-cd-using-cloud-build-for-migrate-for-anthos-d686e1041975', 'https:\\u002F\\u002Fbijukunjummen.medium.com\\u002Fgoogle-cloud-build-hello-world-5a21c4d5971', 'https:\\u002F\\u002Fkloudkraft.medium.com\\u002Faccessing-gcp-vms-7c4dea0bca69', 'https:\\u002F\\u002Fmedium.com\\u002F@eshwar.kodi\\u002Fiphone-hotspot-enabled-5a69564b59cb', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fyour-python-output-can-be-prettier-c697ace3f161', 'https:\\u002F\\u002Fmedium.com\\u002Fmobindustry\\u002Fbest-map-api-for-location-based-services-mapbox-vs-google-maps-vs-openstreetmap-4199fbd6d5d3', 'https:\\u002F\\u002Fwebfuel.medium.com\\u002Fbest-free-smtp-servers-for-sending-emails-fdb9e3b1de39', 'https:\\u002F\\u002Finnovageonline.medium.com\\u002Fwhat-are-amazon-machine-images-ami-8554cbfd8d7d', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fexploratory-data-analysis-in-r-for-beginners-part-2-5bfd35fc9781', 'https:\\u002F\\u002Fmedium.com\\u002F@Geektutor\\u002Fmy-experience-leading-30daysofcode-e864189240a8', 'https:\\u002F\\u002Fmedium.com\\u002Fhathor-network\\u002Fa-warm-welcome-to-our-new-ambassadors-and-community-leaders-ca2f6e8fb825']"
10 Cases When You Should Use Apigee Edge Microgateway,"Why would you use it in the first place, over…",https://medium.com/@OPTASY.com,https://medium.com/@OPTASY.com/10-cases-when-you-should-use-apigee-edge-microgateway-7b519c9eb390?source=search_post---------152,"[<time datetime=""2020-03-04T16:12:48.543Z"">Mar 4, 2020</time>]",1,1 response,4 min read,"['google-app-engine', 'google-cloud-platform', 'google-cloud', 'google-app-engine', 'google-cloud-platform', 'google-cloud']","['https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fgoogle-app-engine-for-internal-systems-bbf539f2d290', 'https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fodbc-private-service-connect-and-proxies-fe041077b867', 'https:\\u002F\\u002Fmedium.com\\u002Fpredictly-on-tech\\u002Fci-cd-in-dataform-with-circleci-part-2-managing-changes-in-the-data-model-8071204e5e7e', 'https:\\u002F\\u002Fblog.searce.com\\u002Fdeploy-applications-to-gke-using-google-cloud-deploy-f1fda8618966', 'https:\\u002F\\u002Fmedium.com\\u002F@kasiarun\\u002Fbuild-simple-data-pipeline-and-handle-stream-processing-with-google-clouds-cloud-pub-sub-and-dd3a64d08239']"
Enforce TLS Policy on GKE cluster with Istio or Anthos,-,https://medium.com/@minherz,https://medium.com/google-cloud/enforce-tls-policy-on-gke-cluster-with-istio-or-anthos-ab46ee1fe038?source=search_post---------153,"[<time datetime=""2021-07-11T08:22:20.251Z"">Jul 11, 2021</time>]",3,0 responses,5 min read,"['cog', 'gdal', 'create-overviews-tiles', 'validate-cog', 'cloud-optimized-geotiff', 'cog', 'gdal', 'create-overviews-tiles', 'validate-cog', 'cloud-optimized-geotiff']","['https:\\u002F\\u002Fmedium.com\\u002F@saxenasanket135\\u002Fcog-overview-and-how-to-create-and-validate-a-cloud-optimised-geotiff-b39e671ff013', 'https:\\u002F\\u002Fmedium.com\\u002F@5000fish\\u002Fuse-case-we-need-an-embedded-analytics-solution-that-supports-single-sign-on-sso-e5d4383f936e', 'https:\\u002F\\u002Fchiacheng-lu.medium.com\\u002Fhow-we-designed-our-latest-website-a-complete-journey-35c3ba6778da', 'https:\\u002F\\u002Fdil-jmartin.medium.com\\u002Fwriting-your-own-ansible-module-diligent-engineering-81bc4c2920c6', 'https:\\u002F\\u002Fdeepaksharma07.medium.com\\u002Fsession-manager-connecting-and-copy-files-from-local-windows-system-to-aws-instance-if-mfa-304106b96538', 'https:\\u002F\\u002Fmedium.com\\u002F@hablo\\u002Fa-beginner-guide-to-t-test-and-anova-analysis-of-variance-in-r-programming-d65944a97ce1', 'https:\\u002F\\u002Fmedium.com\\u002F@susanna.w.tai\\u002Fhow-to-ease-the-strain-as-your-data-volumes-rise-6486fff64e64', 'https:\\u002F\\u002Fblog.nexla.com\\u002Fnew-survey-reveals-73-of-companies-have-plans-to-hire-data-operations-teams-in-2018-b7ab98b6e2e6', 'https:\\u002F\\u002Fmedium.com\\u002F@jarodbishop\\u002Fvaccines-and-the-delta-variant-ca421d2285de', 'https:\\u002F\\u002Faravindmenon97.medium.com\\u002Fhow-bundesliga-is-revolutionizing-viewer-experience-using-aws-5462d86eed3f', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fapply-propensity-score-methods-in-causal-inference-part-1-stratification-afce2e85730c', 'https:\\u002F\\u002Fmedium.datadriveninvestor.com\\u002F51-data-sets-for-beginner-data-science-and-machine-learning-projects-61edf14095a0', 'https:\\u002F\\u002Fmedium.com\\u002Fappsflyer\\u002Fsalting-your-spark-to-scale-e6f1c87dd18']"
"Sync Windows Shares with CrossCloud, even offline!",-,https://blog.crosscloud.me/@julianrath,https://blog.crosscloud.me/sync-windows-shares-with-crosscloud-even-offline-a72eaf7c8205?source=search_post---------154,"[<time datetime=""2016-08-09T12:13:17.255Z"">Aug 9, 2016</time>]",1,0 responses,4 min read,"['python', 'google-spreadsheets', 'database', 'cloud-computing', 'basics', 'python', 'google-spreadsheets', 'database', 'cloud-computing', 'basics']",['https:\\u002F\\u002Fmedium.datadriveninvestor.com\\u002Fuse-google-sheets-as-your-database-using-python-77d40009860f']
Upgrading from Ubuntu Bionic Beaver (18.04 LTS) to Focal Fossa (20.04 LTS),-,https://medium.com/@maruhgar,https://medium.com/innoventes/upgrading-from-ubuntu-bionic-beaver-18-04-lts-to-focal-fossa-20-04-lts-23d35d9fd07f?source=search_post---------155,"[<time datetime=""2020-11-02T10:16:38.772Z"">Nov 2, 2020</time>]",1,0 responses,4 min read,"['programming', 'filesystem', 'storage', 'technology', 'programming', 'filesystem', 'storage', 'technology']","['https:\\u002F\\u002Fmedium.datadriveninvestor.com\\u002Fwriting-your-own-file-system-is-not-as-hard-as-you-may-think-aa4af09329cd', 'https:\\u002F\\u002Fmedium.com\\u002F@james_32022\\u002Fbuilding-a-bigger-world-38343c68a261', 'https:\\u002F\\u002Fjwchang0206.medium.com\\u002Fmake-create-react-app-faster-with-rust-6c75ffa8fdfd', 'https:\\u002F\\u002Fashley-tharp.medium.com\\u002Fbtw-if-you-enjoy-my-tutorial-i-always-appreciate-endorsements-on-my-linkedin-https-www-linkedin-a6d6fcba1e44', 'https:\\u002F\\u002Fmedium.com\\u002F@jxhau\\u002Figuard-personal-safety-app-integrating-hms-map-kit-location-kit-part-1-46d9e7b98542', 'https:\\u002F\\u002Fmedium.com\\u002F@james_32022\\u002Fmath-y-list-operations-a24080879f92', 'https:\\u002F\\u002Fagulevski10.medium.com\\u002Fthe-legend-of-the-lawyer-who-became-a-developer-96e9fcc60d09', 'https:\\u002F\\u002Fmedium.com\\u002Fsnapbytes-tts\\u002Fa-new-and-improved-time-to-sla-for-jira-cloud-9d516ac6978f', 'https:\\u002F\\u002Fmedium.com\\u002F@ercanku\\u002Fapi-security-basics-ee5f1dc6521', 'https:\\u002F\\u002Fsimon1-provost.medium.com\\u002Fan-excellent-technique-to-maintain-a-git-branch-tidy-while-pull-merge-requesting-31fc728e2512', 'https:\\u002F\\u002Fmedium.com\\u002F@thomaserlenbach\\u002Fcollaboratively-build-your-own-tech-radar-ce874b0dc02f', 'https:\\u002F\\u002Fronokdev.medium.com\\u002Fdocker-basic-with-the-most-frequent-docker-commands-2e18e9296465', 'https:\\u002F\\u002Ffaun.pub\\u002Fshould-we-be-paid-for-our-data-2019b35aea3e']"
Create a game web-app fast with Google App Maker ? Challenge accepted.,Google App Maker allow you to…,https://medium.com/@jeremy-dessalinesdorbigny,https://medium.com/@jeremy-dessalinesdorbigny/create-a-game-web-app-fast-with-google-app-maker-challenge-accepted-b21130284994?source=search_post---------156,"[<time datetime=""2019-12-16T15:56:01.346Z"">Dec 16, 2019</time>]",1,1 response,3 min read,"['haunted-by-murder', 'internal-conflict', 'is-it-just-life', 'haunted-by-murder', 'internal-conflict', 'is-it-just-life']","['https:\\u002F\\u002Fmedium.com\\u002Fjournal-of-lost-souls\\u002Ftrance-murder-express-29a65a69955', 'https:\\u002F\\u002Frhymisms.medium.com\\u002Fpity-e5147c10cb5b', 'https:\\u002F\\u002Fjillianspiridon.medium.com\\u002Fthe-lonely-season-ad430a788639', 'https:\\u002F\\u002Fcreatorryanchilton.medium.com\\u002Fno-bueno-jail-poem-by-ryan-chilton-27efe97f7c0f', 'https:\\u002F\\u002Fmedium.com\\u002Fknow-thyself-heal-thyself\\u002Ftzedakah-a1395bbc4e15', 'https:\\u002F\\u002Fmedium.com\\u002F@phasemap13\\u002Fa-flowering-daisy-a7a10af67b48', 'https:\\u002F\\u002Fmedium.com\\u002Fmorning-musings-mag\\u002Fembracing-morning-b9b157c5c576', 'https:\\u002F\\u002Frhymisms.medium.com\\u002Fthe-lord-790772a115d6', 'https:\\u002F\\u002Fpavithra-bglr.medium.com\\u002Fher-2ee5d5deafd1', 'https:\\u002F\\u002Fmedium.com\\u002Falt-the-world\\u002Fwheelocks-latin-capvt-v-exercitationes-sententiae-antiqvae-d1b9c795d583', 'https:\\u002F\\u002Fwe-make-change-uk.medium.com\\u002Fthe-grey-zone-why-is-youth-crime-a-recurring-issue-in-the-uk-part-1-1cb81e075e59', 'https:\\u002F\\u002Fmedium.com\\u002Fstudent-of-life\\u002Ffrom-genghis-khan-to-modi-and-now-yogi-patterns-of-history-repeat-ab75de8f3e62', 'https:\\u002F\\u002Fmedium.com\\u002F@SuryaaMurali\\u002Ftba-2-historical-empathy-5acff008531c']"
